1.000000000000000000e+00,9.770186395471027740e-01,9.121231487550478523e-01,8.981279901140047928e-01,9.358320541116528224e-01,9.250071235431424066e-01,9.622028517937077918e-01,9.737120490614080692e-01,8.784249602841950333e-01,9.207297745354270369e-01,9.727429154469633410e-01,9.037317282648530403e-01,8.851824570631577904e-01,9.422053415334551429e-01,9.034643801128802165e-01,9.812479592639947734e-01,9.316542370784749449e-01,9.602435259096412379e-01,9.430703898598468138e-01,9.687990854331987034e-01,9.177305600481837633e-01,7.496596033806207648e-01,8.540115708082255397e-01,9.188340347526336993e-01,9.308707921553078801e-01,9.482961251524969493e-01,9.606667438596679931e-01,9.170479831780470326e-01,8.608963076025365480e-01,8.153634028981958659e-01,9.726555593795401800e-01,8.958523276227160492e-01,9.508506075465482654e-01,9.349583020749336892e-01,9.604818520692328665e-01
9.602435259096412379e-01,9.767006135926017407e-01,9.399335721883369521e-01,9.136697456079695412e-01,9.415894562280971991e-01,9.404710241998385234e-01,9.592254356692775374e-01,9.681708216607097794e-01,8.816306315088426881e-01,9.367176879683134505e-01,9.656602162984809778e-01,9.114090028858458092e-01,8.881787230529226695e-01,9.532978082132900211e-01,9.072994809876541167e-01,9.754833403988389939e-01,9.364556733460884796e-01,9.999999999999998890e-01,9.083244126385144890e-01,9.642612036657896013e-01,9.264799245400808791e-01,7.665649887830017217e-01,8.770822471023531630e-01,9.460415636835984854e-01,8.949435489394558241e-01,9.496876441848761674e-01,9.421293055270337780e-01,8.864379794302877924e-01,8.148286213930104882e-01,8.416448679579729975e-01,9.660694298267969993e-01,8.725436843590460567e-01,9.352751895629130008e-01,9.381154062287871964e-01,9.619511008531139717e-01
9.430703898598468138e-01,9.229612307026958673e-01,9.097145736638519997e-01,9.154636677643901432e-01,8.657611013169479453e-01,9.204120816563448049e-01,9.331781464102383294e-01,9.331394260447655187e-01,8.818095692571632505e-01,9.582029699249343668e-01,9.495741340740887493e-01,9.468508428186587222e-01,9.427966750712605259e-01,9.432245207391706243e-01,9.454261502650268545e-01,9.286383847838304284e-01,8.726127833479612184e-01,9.083244126385143780e-01,1.000000000000000000e+00,9.125585947454981639e-01,9.356623469816406358e-01,7.834836143209154002e-01,8.734938000856485862e-01,8.952629541974870264e-01,8.152161082905549083e-01,8.933365512250899254e-01,8.574402337214442893e-01,7.968851661750464555e-01,7.387130832152501991e-01,8.741302676632874968e-01,9.448170465983071198e-01,8.387006922060751268e-01,8.518819120003249257e-01,8.364036672487724644e-01,8.763332778047339122e-01
9.687990854331987034e-01,9.830939289675527659e-01,9.348433647184373196e-01,9.105426210051211777e-01,9.586533419812219847e-01,9.428916470056836197e-01,9.760887201331306384e-01,9.738288788971000143e-01,9.148700653293605489e-01,9.225897941864708018e-01,9.749019492927605279e-01,9.149721607453755734e-01,8.972981140835769587e-01,9.525463070135983257e-01,9.180375200896111476e-01,9.793019061936178993e-01,9.562052858286271828e-01,9.642612036657896013e-01,9.125585947454980529e-01,9.999999999999997780e-01,9.263779107680573111e-01,8.370432037554946803e-01,9.071429147639900048e-01,9.393818226680673567e-01,9.248806067541689435e-01,9.408233856458323441e-01,9.528763109512341511e-01,9.032733920676561112e-01,8.444208810462650039e-01,8.478625199735064788e-01,9.684676323823852018e-01,8.773273103209280332e-01,9.317435958151806252e-01,9.383155029143088743e-01,9.673883008682082618e-01
9.177305600481837633e-01,9.298656931176358942e-01,9.543735729640148158e-01,9.584029729260681307e-01,8.964211598428603045e-01,9.455634102031660326e-01,9.390506665516925588e-01,9.490899334900734230e-01,9.239554158464204914e-01,9.599960881407292312e-01,9.521168096767067546e-01,9.639745768622351996e-01,9.506302951216641928e-01,9.643376879581003758e-01,9.712755286613713457e-01,9.195192798730080774e-01,8.645859259430322963e-01,9.264799245400809902e-01,9.356623469816406358e-01,9.263779107680574221e-01,1.000000000000000000e+00,8.246264557711114884e-01,9.219874668021181829e-01,9.422063803474134414e-01,7.944617342411589567e-01,9.229257923845477496e-01,8.485321790201216796e-01,7.833774817634902021e-01,6.996635424365846845e-01,9.276190720774363241e-01,9.485111106322158259e-01,8.875959521449282574e-01,8.737952772072512531e-01,8.451484571135958745e-01,8.937298527545487481e-01
7.496596033806207648e-01,7.971062878925214701e-01,8.542315438887705392e-01,8.539877619537764586e-01,8.061501412531677513e-01,8.459984952346604192e-01,8.511229939959132906e-01,8.051311726330924179e-01,9.155817933801521091e-01,8.411569572487399560e-01,8.343733636200861836e-01,8.726527242099597625e-01,8.846723067010262564e-01,8.582651786756002599e-01,8.874764883537284987e-01,7.883819124205169171e-01,7.886477272451725140e-01,7.665649887830016107e-01,7.834836143209151782e-01,8.370432037554947913e-01,8.246264557711114884e-01,1.000000000000000000e+00,9.467914246493361885e-01,8.394889057456457193e-01,6.318344583072921239e-01,7.345655306823999364e-01,6.888156650800598690e-01,5.770985413396982899e-01,5.088025764131066664e-01,8.665800987471213856e-01,8.072842575685635902e-01,6.696280365308352467e-01,6.506187896915037738e-01,6.896582036530848336e-01,7.475351227149895639e-01
8.540115708082256507e-01,8.953612254545404436e-01,9.504379837406247145e-01,9.497980453320870042e-01,8.967629365389924168e-01,9.343854358039063168e-01,9.146292801441466835e-01,9.126028001553332381e-01,9.604949923743694162e-01,9.363386132120368188e-01,9.203060407704838353e-01,9.440360393143565343e-01,9.552655775573777319e-01,9.415659261215193476e-01,9.590720903227026861e-01,8.749243760405528425e-01,8.414494461391511804e-01,8.770822471023531630e-01,8.734938000856484752e-01,9.071429147639900048e-01,9.219874668021181829e-01,9.467914246493362995e-01,1.000000000000000000e+00,9.428014928312062892e-01,7.313860277571533342e-01,8.598076635632849740e-01,7.982368270941755384e-01,7.068717296814626128e-01,6.244866123122695400e-01,9.090469704197725598e-01,9.009592808622655102e-01,8.127120928703864822e-01,7.939640173726723038e-01,8.035818741983696833e-01,8.579166390954068300e-01
9.188340347526336993e-01,9.562287030817533395e-01,9.675322589596015987e-01,9.706664741215516035e-01,9.347899877621754783e-01,9.499859495128002429e-01,9.292906794689796968e-01,9.687448245852400275e-01,9.551324807113229509e-01,9.547098387328061264e-01,9.475105568019200897e-01,9.289574158838515006e-01,9.447900286182938645e-01,9.571272163473204531e-01,9.481572694596204220e-01,9.245319796148194769e-01,8.738525205306588717e-01,9.460415636835984854e-01,8.952629541974870264e-01,9.393818226680672456e-01,9.422063803474135524e-01,8.394889057456456083e-01,9.428014928312064002e-01,1.000000000000000000e+00,8.228082688677241796e-01,9.376361030959566856e-01,8.939929038847849174e-01,8.212118690479971450e-01,7.319317682518121648e-01,8.660070477519044019e-01,9.385041758291243763e-01,8.843934209738036900e-01,9.057819296188625025e-01,8.968952009784779689e-01,9.390415987355040794e-01
9.308707921553079911e-01,9.246727509321844840e-01,8.060941662160220345e-01,7.636501097740713284e-01,9.027581828470008229e-01,8.334393016661609810e-01,8.849373545626374460e-01,9.003366934811491973e-01,7.628284337576540786e-01,7.882592512499640991e-01,8.871481654761789182e-01,7.625407673108239859e-01,7.341670214326144750e-01,8.302850065884701536e-01,7.605580047549770351e-01,9.181716765660515867e-01,9.094682584622529875e-01,8.949435489394558241e-01,8.152161082905549083e-01,9.248806067541689435e-01,7.944617342411589567e-01,6.318344583072922349e-01,7.313860277571532231e-01,8.228082688677240686e-01,9.999999999999998890e-01,8.929052315078337410e-01,9.689224817888205665e-01,9.774972701738331438e-01,9.583369459191755091e-01,6.657963065735091890e-01,8.868198989505545748e-01,8.235963851065415398e-01,9.349960212470765919e-01,9.460376665365519688e-01,9.382526811358407048e-01
9.482961251524969493e-01,9.692588332436506970e-01,9.354070034724147886e-01,9.171200749561151389e-01,9.547019452127637473e-01,9.438482523301183758e-01,9.218997632327103897e-01,9.653301548083490502e-01,8.846129175801170641e-01,9.181461844762256463e-01,9.541578917029315265e-01,8.937095045474900967e-01,8.728369012003902583e-01,9.408322025709965342e-01,9.009239372942650093e-01,9.444037515264368521e-01,8.944136138452790652e-01,9.496876441848760564e-01,8.933365512250900364e-01,9.408233856458324551e-01,9.229257923845478606e-01,7.345655306823998254e-01,8.598076635632849740e-01,9.376361030959566856e-01,8.929052315078337410e-01,1.000000000000000000e+00,9.367640058500006361e-01,8.942141049849566814e-01,8.293041432280990888e-01,8.161658121680486211e-01,9.600808998059680022e-01,9.224351789276352687e-01,9.634794396652837101e-01,9.413878897099644538e-01,9.643149510987251150e-01
9.606667438596678821e-01,9.684865816093956026e-01,8.719574512584568060e-01,8.363201466372803816e-01,9.374493934663326034e-01,8.838561035667527044e-01,9.192219620945089043e-01,9.469576381206239457e-01,8.264089881362446377e-01,8.546296839895441977e-01,9.273372167792202081e-01,8.232292343617801933e-01,7.999410249411773588e-01,8.862579041890885634e-01,8.240673263863244058e-01,9.493867887057365618e-01,9.223475480293162887e-01,9.421293055270337780e-01,8.574402337214442893e-01,9.528763109512341511e-01,8.485321790201215686e-01,6.888156650800598690e-01,7.982368270941755384e-01,8.939929038847850284e-01,9.689224817888205665e-01,9.367640058500006361e-01,9.999999999999998890e-01,9.627566100203615029e-01,9.232754871833804833e-01,7.267404044237494309e-01,9.236194770014903854e-01,8.547907956709435151e-01,9.644595576526350245e-01,9.686626794843798960e-01,9.717415460282757822e-01
9.170479831780471436e-01,9.136253141956212076e-01,7.961390338374423337e-01,7.562966372043642416e-01,8.899283761062443121e-01,8.196530618415259761e-01,8.524974688654060051e-01,8.917689131822010840e-01,7.417357362031660184e-01,7.766680027948236198e-01,8.665173574071690643e-01,7.407145670665631343e-01,7.165453702899039490e-01,8.141786780925590605e-01,7.396995580145043769e-01,8.961825782734162971e-01,8.666760003630471498e-01,8.864379794302877924e-01,7.968851661750463444e-01,9.032733920676561112e-01,7.833774817634903131e-01,5.770985413396982899e-01,7.068717296814625017e-01,8.212118690479971450e-01,9.774972701738330327e-01,8.942141049849566814e-01,9.627566100203615029e-01,9.999999999999998890e-01,9.576650903857902852e-01,6.320180998351460078e-01,8.717252741587842024e-01,8.422150623536625025e-01,9.478704950712741883e-01,9.401952713593201283e-01,9.355967498585073816e-01
8.608963076025365480e-01,8.508930062661365090e-01,7.241350667549756315e-01,6.682948236214264481e-01,8.390418222211184496e-01,7.577209962356096229e-01,7.988504194285621640e-01,8.183763575219688002e-01,6.541362008968255592e-01,7.027809226887965499e-01,8.046866463033107708e-01,6.687574630160242339e-01,6.345719681442778537e-01,7.424799041006221456e-01,6.613634097992842076e-01,8.338590687115801092e-01,8.339127803299519748e-01,8.148286213930105992e-01,7.387130832152500881e-01,8.444208810462648929e-01,6.996635424365846845e-01,5.088025764131066664e-01,6.244866123122694290e-01,7.319317682518121648e-01,9.583369459191753981e-01,8.293041432280990888e-01,9.232754871833803723e-01,9.576650903857902852e-01,1.000000000000000000e+00,5.646041825132541714e-01,8.042793099609083507e-01,7.581444841439221038e-01,8.855233491716749672e-01,8.891267750877497322e-01,8.688140592660977823e-01
8.153634028981958659e-01,8.370037056329420189e-01,9.260425329259447391e-01,9.131773250400121444e-01,8.313012597646592949e-01,9.130049937931771220e-01,9.034372282028497736e-01,8.484138956152310618e-01,8.893030548288122228e-01,9.239370204658553520e-01,8.917778229102027998e-01,9.535146244013958938e-01,9.227457656347995973e-01,9.243373646787456099e-01,9.492795399688385150e-01,8.303815028314405211e-01,8.119573703137702436e-01,8.416448679579731085e-01,8.741302676632874968e-01,8.478625199735064788e-01,9.276190720774363241e-01,8.665800987471214967e-01,9.090469704197726708e-01,8.660070477519044019e-01,6.657963065735093000e-01,8.161658121680486211e-01,7.267404044237493199e-01,6.320180998351460078e-01,5.646041825132540604e-01,9.999999999999998890e-01,8.728075131373411732e-01,7.462523379411247770e-01,7.187226093188471276e-01,7.160015365480508764e-01,7.728877146458463798e-01
9.726555593795401800e-01,9.758530027191278933e-01,9.472656736272910827e-01,9.302562829639342556e-01,9.540544790103724360e-01,9.637304996979789706e-01,9.680830770055018908e-01,9.769186965470210149e-01,9.153752944313692241e-01,9.504561707869894072e-01,9.881572776193179308e-01,9.393514041439776641e-01,9.211159886666449026e-01,9.759704256552101942e-01,9.425523933742502303e-01,9.787034937785450417e-01,9.311867217656367712e-01,9.660694298267969993e-01,9.448170465983071198e-01,9.684676323823850908e-01,9.485111106322157148e-01,8.072842575685637012e-01,9.009592808622655102e-01,9.385041758291243763e-01,8.868198989505546859e-01,9.600808998059678911e-01,9.236194770014901634e-01,8.717252741587842024e-01,8.042793099609084617e-01,8.728075131373411732e-01,9.999999999999997780e-01,9.110650088948397674e-01,9.320067662744067061e-01,9.225842858212665032e-01,9.575307469228341306e-01
8.958523276227161602e-01,8.949232038825424285e-01,8.651581684554094931e-01,8.769528684776543015e-01,8.825949213718941033e-01,8.764994584915004605e-01,8.481052360372932641e-01,9.174603147751044796e-01,8.486399394404151586e-01,8.510412988241305987e-01,8.889843646517471276e-01,8.364998538313412890e-01,8.324038789515508796e-01,8.778821070198876697e-01,8.562235736243629658e-01,8.750296640295736061e-01,7.860535760677902495e-01,8.725436843590460567e-01,8.387006922060750158e-01,8.773273103209280332e-01,8.875959521449282574e-01,6.696280365308352467e-01,8.127120928703865932e-01,8.843934209738035790e-01,8.235963851065415398e-01,9.224351789276353797e-01,8.547907956709435151e-01,8.422150623536623915e-01,7.581444841439221038e-01,7.462523379411247770e-01,9.110650088948397674e-01,9.999999999999998890e-01,9.329558274747127289e-01,8.508822260674717697e-01,9.012882093976830600e-01
9.508506075465482654e-01,9.587683767800493362e-01,8.751042030527584892e-01,8.596257144173568010e-01,9.341321089958114499e-01,8.886577103365257413e-01,8.913030889157652625e-01,9.519750347729604156e-01,8.354915214121521050e-01,8.575231524582429543e-01,9.209060663158455950e-01,8.265551335545405776e-01,8.075930893917270259e-01,8.863130973557341585e-01,8.315113891007527291e-01,9.362184758350293734e-01,8.801962181004922003e-01,9.352751895629128898e-01,8.518819120003249257e-01,9.317435958151806252e-01,8.737952772072511420e-01,6.506187896915038849e-01,7.939640173726724148e-01,9.057819296188623914e-01,9.349960212470765919e-01,9.634794396652837101e-01,9.644595576526350245e-01,9.478704950712742994e-01,8.855233491716749672e-01,7.187226093188470166e-01,9.320067662744068171e-01,9.329558274747128399e-01,9.999999999999998890e-01,9.573840376387708906e-01,9.740828678698526533e-01
9.349583020749336892e-01,9.620681440648365390e-01,8.754908341041034436e-01,8.325349041343652612e-01,9.438760346798008571e-01,8.917484007191405215e-01,8.969225344770777042e-01,9.417923795406070164e-01,8.264904343848726853e-01,8.544672671469860648e-01,9.212107435472324246e-01,8.119404407581688465e-01,7.931170523150438134e-01,8.848678795246287532e-01,8.158377643625310816e-01,9.385280891975119610e-01,9.170540183070872153e-01,9.381154062287870854e-01,8.364036672487723534e-01,9.383155029143087633e-01,8.451484571135959856e-01,6.896582036530849447e-01,8.035818741983696833e-01,8.968952009784778578e-01,9.460376665365520799e-01,9.413878897099645648e-01,9.686626794843798960e-01,9.401952713593201283e-01,8.891267750877497322e-01,7.160015365480509875e-01,9.225842858212665032e-01,8.508822260674718807e-01,9.573840376387708906e-01,1.000000000000000000e+00,9.778467742889979109e-01
9.604818520692328665e-01,9.860282268595909061e-01,9.120452298825388882e-01,8.845822943399452853e-01,9.654208060886501075e-01,9.241888544966980756e-01,9.327353511103400052e-01,9.760672604441368305e-01,8.886629504046159589e-01,8.936172864310976127e-01,9.531589903391550767e-01,8.663290667888159380e-01,8.539161845766881642e-01,9.249712421596911760e-01,8.710427358369274842e-01,9.669832845906337626e-01,9.296461225900995995e-01,9.619511008531139717e-01,8.763332778047338012e-01,9.673883008682082618e-01,8.937298527545488591e-01,7.475351227149896749e-01,8.579166390954068300e-01,9.390415987355040794e-01,9.382526811358407048e-01,9.643149510987252260e-01,9.717415460282758932e-01,9.355967498585073816e-01,8.688140592660978934e-01,7.728877146458462688e-01,9.575307469228341306e-01,9.012882093976830600e-01,9.740828678698527643e-01,9.778467742889979109e-01,1.000000000000000000e+00
